hw_id,lc_step,ADPe,ADPf,AP,CTUe,CTUh_c,CTUh_nc,Epf,Epm,Ept,GWP,GWPf,GWPlu,IR,LU,ODP,PM,POCP,WU,TPE
sto-11,transport,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
sto-12,manufacturing,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
sto-12,transport,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
sto-13,manufacturing,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
sto-13,transport,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
net-11,manufacturing,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
net-11,transport,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
net-12,manufacturing,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
net-12,transport,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
net-13,manufacturing,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
net-13,transport,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
srv-21,manufacturing,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
srv-21,transport,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
srv-22,manufacturing,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
srv-22,transport,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
srv-23,manufacturing,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
srv-23,transport,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
sto-21,manufacturing,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
sto-21,transport,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
sto-22,manufacturing,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
sto-22,transport,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
sto-23,manufacturing,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
sto-23,transport,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
net-21,manufacturing,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
net-21,transport,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
net-22,manufacturing,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
net-22,transport,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
net-23,manufacturing,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
net-23,transport,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
srv-31,manufacturing,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
srv-31,transport,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
srv-32,manufacturing,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
srv-32,transport,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
srv-33,manufacturing,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
srv-33,transport,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
sto-31,manufacturing,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
sto-31,transport,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
sto-32,manufacturing,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
sto-32,transport,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
sto-33,manufacturing,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
sto-33,transport,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
net-31,manufacturing,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
net-31,transport,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
net-32,manufacturing,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
net-32,transport,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
net-33,manufacturing,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
net-33,transport,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
internal-srv-01,manufacturing,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
internal-srv-01,transport,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
internal-srv-02,manufacturing,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
internal-srv-02,transport,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
internal-srv-03,manufacturing,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
internal-srv-03,transport,0.016458716054780935,181635.65766370815,82.18004005,202926.65398259668,1.4713058089796608E-6,8.48655487149867E-5,0.038138138,9.774142133634477,102.78890370118896,13787.498425573982,8.060573104,13787.40360124745,7.111824489795919E-8,238.33308662495872,48.63591156800912,0.0050997,4.4916253049401516E-4,31.193930932287838,5391.703123011646
internal-sto-01,manufacturing,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
internal-sto-01,transport,0.009010305,37603.90751808469,17.053827354655926,42039.56347426383,3.176426254390007E-7,1.8063258053918254E-5,0.007868734,2.0238109035289527,21.276455689734732,2855.502608725893,1.679569303154354,2855.4500149299743,3.9445346938775514E-8,87.64130408316379,9.990845276746803,0.001049849,9.320215230664793E-5,6.468493286421048,1111.1774479823594
internal-sto-02,manufacturing,0.007436972,137937.70001625118,62.373185989743895,154087.46409482064,1.105583281504244E-6,6.400554973869183E-5,0.02898833,7.422561616545389,78.06438309051508,10469.589982157144,6.107496358677856,10469.547751626533,3.1672897959183675E-8,146.39792369416682,37.01075572346165,0.003878731,3.4093035972066865E-4,23.680314019609003,4091.890239715439
